id_struk,waktu_transaksi,kode_outlet,kode_menu,jumlah_item,harga_satuan,hpp_satuan,total_bruto,nominal_diskon,total_netto,margin_profit,metode_bayar,tipe_pesanan
FNB-20251826,2025-09-05 12:44:00,OUT-03,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251827,2025-10-29 20:39:00,OUT-05,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251828,2025-05-08 17:40:00,OUT-04,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Kredit,Catering & Parcel
FNB-20251829,2025-01-11 16:56:00,OUT-02,MNU-05,1,90000,52000,90000,9000,81000,29000,QRIS / E-Wallet,Takeaway
FNB-20251830,2025-01-29 11:11:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Kredit,Dine In
FNB-20251831,2025-07-30 12:53:00,OUT-03,MNU-05,1,90000,52000,90000,18000,72000,20000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251832,2025-07-03 10:39:00,OUT-04,MNU-07,5,24000,9000,120000,0,120000,75000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251833,2025-02-22 17:51:00,OUT-04,MNU-05,3,90000,52000,270000,0,270000,114000,QRIS / E-Wallet,Takeaway
FNB-20251834,2025-08-12 17:04:00,OUT-01,MNU-05,1,90000,52000,90000,4500,85500,33500,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251835,2025-05-11 19:42:00,OUT-02,MNU-05,4,90000,52000,360000,0,360000,152000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251836,2025-04-11 19:18:00,OUT-02,MNU-07,1,24000,9000,24000,0,24000,15000,Tunai / Cash,Catering & Parcel
FNB-20251837,2025-10-25 11:01:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,Tunai / Cash,Takeaway
FNB-20251838,2025-04-23 19:41:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,QRIS / E-Wallet,Catering & Parcel
FNB-20251839,2025-07-12 15:15:00,OUT-05,MNU-05,1,90000,52000,90000,4500,85500,33500,Tunai / Cash,Takeaway
FNB-20251840,2025-12-01 08:07:00,OUT-02,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251841,2025-07-21 18:04:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Kredit,Dine In
FNB-20251842,2025-06-21 13:19:00,OUT-05,MNU-09,2,22000,10000,44000,0,44000,24000,Tunai / Cash,Online Delivery Instant
FNB-20251843,2025-09-21 15:22:00,OUT-03,MNU-05,1,90000,52000,90000,0,90000,38000,QRIS / E-Wallet,Catering & Parcel
FNB-20251844,2025-01-27 12:57:00,OUT-05,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Kredit,Online Delivery Instant
FNB-20251845,2025-09-07 14:24:00,OUT-02,MNU-04,4,82000,45000,328000,0,328000,148000,QRIS / E-Wallet,Dine In
FNB-20251846,2025-01-31 12:52:00,OUT-01,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20251847,2025-06-13 10:11:00,OUT-03,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251848,2025-02-21 14:48:00,OUT-04,MNU-07,1,24000,9000,24000,0,24000,15000,Tunai / Cash,Takeaway
FNB-20251849,2025-12-09 11:25:00,OUT-05,MNU-04,2,82000,45000,164000,8200,155800,65800,QRIS / E-Wallet,Takeaway
FNB-20251850,2025-03-10 20:22:00,OUT-03,MNU-05,3,90000,52000,270000,13500,256500,100500,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251851,2025-07-16 09:45:00,OUT-01,MNU-08,1,28000,12000,28000,5600,22400,10400,Kartu Debit BSI / Mandiri,Dine In
FNB-20251852,2025-04-30 07:27:00,OUT-03,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251853,2025-02-19 08:31:00,OUT-01,MNU-04,2,82000,45000,164000,8200,155800,65800,Tunai / Cash,Takeaway
FNB-20251854,2025-09-06 11:50:00,OUT-04,MNU-10,2,55000,28000,110000,0,110000,54000,Kartu Kredit,Dine In
FNB-20251855,2025-06-15 20:08:00,OUT-01,MNU-04,4,82000,45000,328000,0,328000,148000,Kartu Kredit,Takeaway
FNB-20251856,2025-05-07 12:53:00,OUT-05,MNU-02,2,85000,48000,170000,0,170000,74000,QRIS / E-Wallet,Takeaway
FNB-20251857,2025-08-23 13:16:00,OUT-04,MNU-02,2,85000,48000,170000,34000,136000,40000,Kartu Kredit,Online Delivery Instant
FNB-20251858,2025-01-27 12:36:00,OUT-01,MNU-05,2,90000,52000,180000,18000,162000,58000,Tunai / Cash,Dine In
FNB-20251859,2025-07-09 17:20:00,OUT-03,MNU-03,1,68000,36000,68000,0,68000,32000,Tunai / Cash,Online Delivery Instant
FNB-20251860,2025-03-08 12:12:00,OUT-02,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251861,2025-01-26 13:37:00,OUT-01,MNU-07,2,24000,9000,48000,4800,43200,25200,QRIS / E-Wallet,Online Delivery Instant
FNB-20251862,2025-01-23 20:39:00,OUT-01,MNU-04,2,82000,45000,164000,0,164000,74000,Tunai / Cash,Dine In
FNB-20251863,2025-01-06 09:43:00,OUT-05,MNU-05,1,90000,52000,90000,9000,81000,29000,Kartu Kredit,Dine In
FNB-20251864,2025-09-22 08:05:00,OUT-05,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251865,2025-07-20 17:29:00,OUT-02,MNU-07,1,24000,9000,24000,2400,21600,12600,QRIS / E-Wallet,Dine In
FNB-20251866,2025-07-26 16:20:00,OUT-04,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Online Delivery Instant
FNB-20251867,2025-02-26 08:44:00,OUT-05,MNU-10,4,55000,28000,220000,0,220000,108000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251868,2025-12-23 07:23:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Kredit,Dine In
FNB-20251869,2025-09-22 21:39:00,OUT-04,MNU-04,2,82000,45000,164000,0,164000,74000,QRIS / E-Wallet,Online Delivery Instant
FNB-20251870,2025-02-14 20:25:00,OUT-04,MNU-07,1,24000,9000,24000,3600,20400,11400,Tunai / Cash,Catering & Parcel
FNB-20251871,2025-05-17 07:38:00,OUT-04,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Kredit,Catering & Parcel
FNB-20251872,2025-03-05 17:47:00,OUT-03,MNU-03,1,68000,36000,68000,3400,64600,28600,Kartu Kredit,Online Delivery Instant
FNB-20251873,2025-10-30 08:05:00,OUT-05,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251874,2025-09-16 08:55:00,OUT-02,MNU-07,3,24000,9000,72000,7200,64800,37800,Kartu Kredit,Catering & Parcel
FNB-20251875,2025-12-26 14:44:00,OUT-03,MNU-08,1,28000,12000,28000,4200,23800,11800,Kartu Kredit,Online Delivery Instant
FNB-20251876,2025-01-29 20:36:00,OUT-02,MNU-08,3,28000,12000,84000,8400,75600,39600,Kartu Kredit,Takeaway
FNB-20251877,2025-05-16 20:06:00,OUT-04,MNU-02,1,85000,48000,85000,4250,80750,32750,QRIS / E-Wallet,Dine In
FNB-20251878,2025-03-12 21:19:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Takeaway
FNB-20251879,2025-03-07 11:43:00,OUT-02,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Kredit,Catering & Parcel
FNB-20251880,2025-10-11 17:20:00,OUT-01,MNU-07,3,24000,9000,72000,0,72000,45000,Kartu Kredit,Catering & Parcel
FNB-20251881,2025-03-08 15:22:00,OUT-02,MNU-03,2,68000,36000,136000,0,136000,64000,QRIS / E-Wallet,Takeaway
FNB-20251882,2025-07-24 11:45:00,OUT-03,MNU-07,1,24000,9000,24000,2400,21600,12600,Tunai / Cash,Dine In
FNB-20251883,2025-11-05 09:16:00,OUT-01,MNU-07,1,24000,9000,24000,2400,21600,12600,Kartu Kredit,Dine In
FNB-20251884,2025-02-28 21:09:00,OUT-01,MNU-03,2,68000,36000,136000,0,136000,64000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251885,2025-04-13 20:49:00,OUT-05,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251886,2025-06-07 19:41:00,OUT-04,MNU-07,1,24000,9000,24000,0,24000,15000,Tunai / Cash,Dine In
FNB-20251887,2025-02-26 20:24:00,OUT-04,MNU-03,2,68000,36000,136000,0,136000,64000,Tunai / Cash,Takeaway
FNB-20251888,2025-05-19 15:33:00,OUT-03,MNU-08,1,28000,12000,28000,1400,26600,14600,QRIS / E-Wallet,Online Delivery Instant
FNB-20251889,2025-04-29 12:07:00,OUT-01,MNU-01,2,75000,42000,150000,0,150000,66000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251890,2025-11-03 15:39:00,OUT-03,MNU-07,3,24000,9000,72000,3600,68400,41400,Kartu Debit BSI / Mandiri,Dine In
FNB-20251891,2025-09-04 18:02:00,OUT-05,MNU-01,2,75000,42000,150000,30000,120000,36000,Tunai / Cash,Catering & Parcel
FNB-20251892,2025-01-03 18:03:00,OUT-03,MNU-05,4,90000,52000,360000,54000,306000,98000,Kartu Kredit,Catering & Parcel
FNB-20251893,2025-08-07 18:11:00,OUT-04,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251894,2025-10-28 09:08:00,OUT-02,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251895,2025-09-06 14:35:00,OUT-05,MNU-09,1,22000,10000,22000,1100,20900,10900,Tunai / Cash,Catering & Parcel
FNB-20251896,2025-11-20 14:31:00,OUT-01,MNU-08,5,28000,12000,140000,0,140000,80000,QRIS / E-Wallet,Catering & Parcel
FNB-20251897,2025-09-28 08:31:00,OUT-03,MNU-01,3,75000,42000,225000,0,225000,99000,Kartu Kredit,Online Delivery Instant
FNB-20251898,2025-03-10 20:19:00,OUT-03,MNU-03,5,68000,36000,340000,0,340000,160000,Kartu Kredit,Takeaway
FNB-20251899,2025-11-25 08:29:00,OUT-04,MNU-01,4,75000,42000,300000,0,300000,132000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251900,2025-03-04 20:34:00,OUT-03,MNU-07,2,24000,9000,48000,0,48000,30000,QRIS / E-Wallet,Takeaway
FNB-20251901,2025-10-02 13:06:00,OUT-01,MNU-05,2,90000,52000,180000,0,180000,76000,Tunai / Cash,Catering & Parcel
FNB-20251902,2025-03-08 20:24:00,OUT-02,MNU-07,1,24000,9000,24000,0,24000,15000,QRIS / E-Wallet,Catering & Parcel
FNB-20251903,2025-04-14 12:03:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251904,2025-04-11 12:19:00,OUT-05,MNU-01,2,75000,42000,150000,7500,142500,58500,Kartu Kredit,Catering & Parcel
FNB-20251905,2025-01-20 16:51:00,OUT-01,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251906,2025-06-12 17:29:00,OUT-05,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251907,2025-03-08 21:35:00,OUT-02,MNU-05,2,90000,52000,180000,0,180000,76000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251908,2025-02-08 15:52:00,OUT-03,MNU-09,5,22000,10000,110000,11000,99000,49000,QRIS / E-Wallet,Online Delivery Instant
FNB-20251909,2025-08-03 12:49:00,OUT-03,MNU-06,1,45000,24000,45000,0,45000,21000,Tunai / Cash,Dine In
FNB-20251910,2025-11-30 12:55:00,OUT-04,MNU-01,2,75000,42000,150000,22500,127500,43500,Kartu Kredit,Catering & Parcel
FNB-20251911,2025-03-20 21:41:00,OUT-05,MNU-03,4,68000,36000,272000,0,272000,128000,Tunai / Cash,Dine In
FNB-20251912,2025-02-08 18:52:00,OUT-02,MNU-02,4,85000,48000,340000,17000,323000,131000,Tunai / Cash,Dine In
FNB-20251913,2025-03-04 11:59:00,OUT-02,MNU-08,1,28000,12000,28000,5600,22400,10400,Kartu Kredit,Takeaway
FNB-20251914,2025-01-04 20:21:00,OUT-02,MNU-05,1,90000,52000,90000,0,90000,38000,Tunai / Cash,Dine In
FNB-20251915,2025-08-09 21:43:00,OUT-04,MNU-10,1,55000,28000,55000,5500,49500,21500,Tunai / Cash,Takeaway
FNB-20251916,2025-05-24 17:57:00,OUT-03,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251917,2025-11-10 18:34:00,OUT-02,MNU-10,1,55000,28000,55000,0,55000,27000,QRIS / E-Wallet,Takeaway
FNB-20251918,2025-05-08 10:33:00,OUT-02,MNU-03,2,68000,36000,136000,0,136000,64000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251919,2025-06-08 18:11:00,OUT-03,MNU-10,1,55000,28000,55000,0,55000,27000,Tunai / Cash,Dine In
FNB-20251920,2025-08-09 21:15:00,OUT-04,MNU-06,1,45000,24000,45000,4500,40500,16500,Tunai / Cash,Takeaway
FNB-20251921,2025-04-03 08:52:00,OUT-02,MNU-07,10,24000,9000,240000,0,240000,150000,QRIS / E-Wallet,Catering & Parcel
FNB-20251922,2025-10-04 21:26:00,OUT-03,MNU-04,1,82000,45000,82000,0,82000,37000,Tunai / Cash,Dine In
FNB-20251923,2025-10-11 17:29:00,OUT-05,MNU-06,2,45000,24000,90000,18000,72000,24000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251924,2025-04-25 20:24:00,OUT-02,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251925,2025-03-05 10:50:00,OUT-04,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251926,2025-03-27 12:14:00,OUT-03,MNU-03,1,68000,36000,68000,6800,61200,25200,Kartu Kredit,Catering & Parcel
FNB-20251927,2025-01-15 17:43:00,OUT-01,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251928,2025-01-11 09:05:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Kredit,Takeaway
FNB-20251929,2025-03-31 21:29:00,OUT-02,MNU-07,1,24000,9000,24000,3600,20400,11400,QRIS / E-Wallet,Catering & Parcel
FNB-20251930,2025-10-19 21:41:00,OUT-03,MNU-03,1,68000,36000,68000,0,68000,32000,QRIS / E-Wallet,Dine In
FNB-20251931,2025-11-25 15:09:00,OUT-05,MNU-08,1,28000,12000,28000,0,28000,16000,QRIS / E-Wallet,Dine In
FNB-20251932,2025-02-16 13:21:00,OUT-02,MNU-10,1,55000,28000,55000,0,55000,27000,QRIS / E-Wallet,Dine In
FNB-20251933,2025-02-14 13:43:00,OUT-05,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Kredit,Dine In
FNB-20251934,2025-04-06 19:01:00,OUT-05,MNU-09,2,22000,10000,44000,8800,35200,15200,Tunai / Cash,Online Delivery Instant
FNB-20251935,2025-09-10 07:24:00,OUT-04,MNU-01,8,75000,42000,600000,0,600000,264000,Tunai / Cash,Catering & Parcel
FNB-20251936,2025-12-24 19:11:00,OUT-04,MNU-04,1,82000,45000,82000,4100,77900,32900,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251937,2025-10-30 07:26:00,OUT-03,MNU-02,1,85000,48000,85000,17000,68000,20000,Tunai / Cash,Catering & Parcel
FNB-20251938,2025-06-19 19:19:00,OUT-01,MNU-06,1,45000,24000,45000,0,45000,21000,QRIS / E-Wallet,Catering & Parcel
FNB-20251939,2025-08-25 16:57:00,OUT-03,MNU-10,3,55000,28000,165000,16500,148500,64500,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251940,2025-09-18 18:09:00,OUT-03,MNU-04,1,82000,45000,82000,12300,69700,24700,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251941,2025-09-29 07:11:00,OUT-01,MNU-04,1,82000,45000,82000,4100,77900,32900,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251942,2025-08-09 13:58:00,OUT-04,MNU-04,1,82000,45000,82000,4100,77900,32900,Kartu Kredit,Online Delivery Instant
FNB-20251943,2025-05-04 15:43:00,OUT-04,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251944,2025-08-11 10:57:00,OUT-05,MNU-06,2,45000,24000,90000,0,90000,42000,Tunai / Cash,Takeaway
FNB-20251945,2025-09-28 11:34:00,OUT-02,MNU-04,1,82000,45000,82000,0,82000,37000,QRIS / E-Wallet,Catering & Parcel
FNB-20251946,2025-10-05 10:02:00,OUT-01,MNU-07,1,24000,9000,24000,2400,21600,12600,Kartu Debit BSI / Mandiri,Dine In
FNB-20251947,2025-07-08 13:42:00,OUT-04,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251948,2025-05-13 07:58:00,OUT-05,MNU-02,1,85000,48000,85000,4250,80750,32750,Tunai / Cash,Takeaway
FNB-20251949,2025-11-13 08:56:00,OUT-03,MNU-06,4,45000,24000,180000,0,180000,84000,Tunai / Cash,Online Delivery Instant
FNB-20251950,2025-05-15 10:06:00,OUT-04,MNU-06,1,45000,24000,45000,6750,38250,14250,Kartu Kredit,Catering & Parcel
FNB-20251951,2025-09-10 13:38:00,OUT-05,MNU-06,5,45000,24000,225000,0,225000,105000,QRIS / E-Wallet,Takeaway
FNB-20251952,2025-08-24 10:22:00,OUT-05,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Dine In
FNB-20251953,2025-04-27 13:24:00,OUT-04,MNU-05,3,90000,52000,270000,40500,229500,73500,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251954,2025-06-24 20:48:00,OUT-05,MNU-03,1,68000,36000,68000,3400,64600,28600,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251955,2025-08-03 08:31:00,OUT-01,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Kredit,Catering & Parcel
FNB-20251956,2025-06-27 09:36:00,OUT-05,MNU-01,1,75000,42000,75000,3750,71250,29250,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251957,2025-12-30 19:28:00,OUT-05,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Kredit,Catering & Parcel
FNB-20251958,2025-11-28 16:33:00,OUT-04,MNU-09,10,22000,10000,220000,22000,198000,98000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251959,2025-08-14 07:29:00,OUT-02,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251960,2025-12-06 11:41:00,OUT-03,MNU-04,3,82000,45000,246000,0,246000,111000,Tunai / Cash,Catering & Parcel
FNB-20251961,2025-06-18 12:50:00,OUT-04,MNU-03,1,68000,36000,68000,0,68000,32000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251962,2025-07-07 17:10:00,OUT-04,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Kredit,Catering & Parcel
FNB-20251963,2025-01-04 13:18:00,OUT-03,MNU-10,1,55000,28000,55000,2750,52250,24250,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251964,2025-12-03 20:08:00,OUT-02,MNU-08,2,28000,12000,56000,5600,50400,26400,Kartu Kredit,Catering & Parcel
FNB-20251965,2025-07-20 19:47:00,OUT-04,MNU-07,1,24000,9000,24000,4800,19200,10200,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251966,2025-11-11 15:09:00,OUT-01,MNU-10,2,55000,28000,110000,16500,93500,37500,Tunai / Cash,Dine In
FNB-20251967,2025-02-14 13:21:00,OUT-04,MNU-07,2,24000,9000,48000,0,48000,30000,Kartu Debit BSI / Mandiri,Dine In
FNB-20251968,2025-08-18 12:28:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,QRIS / E-Wallet,Takeaway
FNB-20251969,2025-12-08 12:39:00,OUT-04,MNU-09,1,22000,10000,22000,2200,19800,9800,Kartu Debit BSI / Mandiri,Dine In
FNB-20251970,2025-07-10 20:56:00,OUT-03,MNU-04,5,82000,45000,410000,20500,389500,164500,QRIS / E-Wallet,Catering & Parcel
FNB-20251971,2025-10-30 12:02:00,OUT-01,MNU-06,1,45000,24000,45000,4500,40500,16500,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251972,2025-03-13 21:01:00,OUT-03,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Kredit,Takeaway
FNB-20251973,2025-07-17 10:25:00,OUT-01,MNU-08,1,28000,12000,28000,0,28000,16000,Tunai / Cash,Takeaway
FNB-20251974,2025-08-14 20:34:00,OUT-03,MNU-06,4,45000,24000,180000,18000,162000,66000,Kartu Kredit,Dine In
FNB-20251975,2025-11-13 19:45:00,OUT-03,MNU-05,1,90000,52000,90000,13500,76500,24500,Tunai / Cash,Dine In
FNB-20251976,2025-05-12 10:13:00,OUT-03,MNU-05,1,90000,52000,90000,9000,81000,29000,Kartu Kredit,Dine In
FNB-20251977,2025-04-29 21:37:00,OUT-01,MNU-03,3,68000,36000,204000,0,204000,96000,Kartu Kredit,Dine In
FNB-20251978,2025-08-01 17:30:00,OUT-02,MNU-07,4,24000,9000,96000,0,96000,60000,Kartu Kredit,Dine In
FNB-20251979,2025-10-21 15:39:00,OUT-04,MNU-02,1,85000,48000,85000,8500,76500,28500,QRIS / E-Wallet,Dine In
FNB-20251980,2025-04-07 12:39:00,OUT-04,MNU-09,1,22000,10000,22000,0,22000,12000,Kartu Kredit,Dine In
FNB-20251981,2025-09-04 12:23:00,OUT-04,MNU-02,2,85000,48000,170000,17000,153000,57000,Tunai / Cash,Dine In
FNB-20251982,2025-01-20 21:10:00,OUT-05,MNU-10,1,55000,28000,55000,0,55000,27000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251983,2025-08-09 20:58:00,OUT-05,MNU-07,1,24000,9000,24000,1200,22800,13800,Kartu Kredit,Takeaway
FNB-20251984,2025-04-07 16:14:00,OUT-01,MNU-03,1,68000,36000,68000,0,68000,32000,Tunai / Cash,Takeaway
FNB-20251985,2025-03-11 14:54:00,OUT-04,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251986,2025-08-05 08:37:00,OUT-01,MNU-06,2,45000,24000,90000,0,90000,42000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20251987,2025-10-26 14:17:00,OUT-02,MNU-01,1,75000,42000,75000,0,75000,33000,Kartu Debit BSI / Mandiri,Takeaway
FNB-20251988,2025-09-19 18:53:00,OUT-05,MNU-02,1,85000,48000,85000,0,85000,37000,QRIS / E-Wallet,Takeaway
FNB-20251989,2025-10-02 17:34:00,OUT-02,MNU-08,2,28000,12000,56000,11200,44800,20800,Tunai / Cash,Takeaway
FNB-20251990,2025-03-31 18:25:00,OUT-02,MNU-06,2,45000,24000,90000,13500,76500,28500,QRIS / E-Wallet,Catering & Parcel
FNB-20251991,2025-08-27 12:03:00,OUT-01,MNU-04,4,82000,45000,328000,0,328000,148000,Tunai / Cash,Catering & Parcel
FNB-20251992,2025-03-07 19:49:00,OUT-03,MNU-09,3,22000,10000,66000,0,66000,36000,Tunai / Cash,Dine In
FNB-20251993,2025-08-05 10:26:00,OUT-01,MNU-05,1,90000,52000,90000,0,90000,38000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20251994,2025-11-21 20:01:00,OUT-05,MNU-03,4,68000,36000,272000,0,272000,128000,Kartu Kredit,Takeaway
FNB-20251995,2025-06-25 10:22:00,OUT-02,MNU-04,2,82000,45000,164000,0,164000,74000,Kartu Kredit,Catering & Parcel
FNB-20251996,2025-06-09 21:07:00,OUT-02,MNU-09,2,22000,10000,44000,0,44000,24000,Tunai / Cash,Catering & Parcel
FNB-20251997,2025-05-17 08:05:00,OUT-05,MNU-05,1,90000,52000,90000,0,90000,38000,Tunai / Cash,Catering & Parcel
FNB-20251998,2025-05-05 15:11:00,OUT-03,MNU-09,1,22000,10000,22000,2200,19800,9800,Kartu Debit BSI / Mandiri,Dine In
FNB-20251999,2025-01-15 16:50:00,OUT-01,MNU-01,1,75000,42000,75000,0,75000,33000,QRIS / E-Wallet,Online Delivery Instant
FNB-20252000,2025-09-03 08:58:00,OUT-05,MNU-06,4,45000,24000,180000,0,180000,84000,Kartu Debit BSI / Mandiri,Online Delivery Instant
FNB-20252001,2025-10-31 07:08:00,OUT-03,MNU-01,3,75000,42000,225000,0,225000,99000,Kartu Debit BSI / Mandiri,Catering & Parcel
FNB-20252002,2025-01-27 13:33:00,OUT-03,MNU-05,1,90000,52000,90000,18000,72000,20000,Kartu Kredit,Online Delivery Instant
FNB-20252003,2025-12-25 11:22:00,OUT-03,MNU-04,1,82000,45000,82000,0,82000,37000,Kartu Debit BSI / Mandiri,Dine In
FNB-20252004,2025-03-13 20:53:00,OUT-05,MNU-10,1,55000,28000,55000,8250,46750,18750,Tunai / Cash,Catering & Parcel
FNB-20252005,2025-07-11 18:40:00,OUT-02,MNU-06,1,45000,24000,45000,0,45000,21000,Kartu Kredit,Catering & Parcel
FNB-20252006,2025-12-31 07:49:00,OUT-05,MNU-03,1,68000,36000,68000,3400,64600,28600,Tunai / Cash,Catering & Parcel
FNB-20252007,2025-03-06 18:11:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,QRIS / E-Wallet,Takeaway
FNB-20252008,2025-04-05 19:30:00,OUT-04,MNU-02,1,85000,48000,85000,0,85000,37000,Kartu Kredit,Catering & Parcel
FNB-20252009,2025-02-22 11:24:00,OUT-02,MNU-09,1,22000,10000,22000,1100,20900,10900,QRIS / E-Wallet,Catering & Parcel
FNB-20252010,2025-12-13 17:36:00,OUT-04,MNU-02,2,85000,48000,170000,34000,136000,40000,QRIS / E-Wallet,Online Delivery Instant
FNB-20252011,2025-01-10 08:02:00,OUT-02,MNU-07,2,24000,9000,48000,2400,45600,27600,QRIS / E-Wallet,Online Delivery Instant
FNB-20252012,2025-08-10 21:45:00,OUT-03,MNU-01,3,75000,42000,225000,0,225000,99000,Tunai / Cash,Takeaway
FNB-20252013,2025-08-22 16:46:00,OUT-04,MNU-08,1,28000,12000,28000,0,28000,16000,Kartu Kredit,Online Delivery Instant
FNB-20252014,2025-06-24 20:00:00,OUT-01,MNU-08,1,28000,12000,28000,5600,22400,10400,Kartu Kredit,Dine In
FNB-20252015,2025-05-30 17:39:00,OUT-03,MNU-07,2,24000,9000,48000,0,48000,30000,Tunai / Cash,Catering & Parcel
FNB-20252016,2025-07-27 12:16:00,OUT-03,MNU-02,3,85000,48000,255000,0,255000,111000,Tunai / Cash,Dine In
FNB-20252017,2025-07-13 12:06:00,OUT-02,MNU-08,2,28000,12000,56000,2800,53200,29200,Kartu Kredit,Online Delivery Instant
FNB-20252018,2025-06-06 11:27:00,OUT-02,MNU-06,1,45000,24000,45000,4500,40500,16500,Kartu Debit BSI / Mandiri,Online Delivery Instant
